node1	node2
YJR091C	YFL047W
YJR091C	YFR028C
YJR091C	YFR036W
YJR091C	YGL069C
YJR091C	YGL084C
YJR091C	YGL119W
YJR091C	YGL135W
YJR091C	YGL157W
YJR091C	YGL171W
YJR091C	YGL198W
YJR091C	YGL204C
YJR091C	YGL217C
YJR091C	YGL222C
YJR091C	YGL225W
YJR091C	YGL229C
YJR091C	YGR018C
YJR091C	YGR042W
YJR091C	YGR049W
YJR091C	YGR064W
YJR091C	YGR082W
YJR091C	YGR144W
YJR091C	YGR166W
YJR091C	YGR172C
YJR091C	YGR182C
YJR091C	YGR187C
YJR091C	YGR241C
YJR091C	YGR262C
YJR091C	YGR263C
YJR091C	YGR269W
YJR091C	YGR294W
YJR091C	YHL026C
YJR091C	YHL033C
YJR091C	YHR003C
YJR091C	YHR026W
YJR091C	YHR049W
YJR091C	YHR060W
YJR091C	YHR079C-A
YJR091C	YHR129C
YJR091C	YHR130C
YJR091C	YHR156C
YJR091C	YHR172W
YJR091C	YHR193C
YJR091C	YHR211W
YJR091C	YIL060W
YJR091C	YIL063C
YJR091C	YIL076W
YJR091C	YIL096C
YJR091C	YIL137C
YJR091C	YIL174W
YJR091C	YIR003W
YJR091C	YIR025W
YJR091C	YJL034W
YJR091C	YJL047C
YJR091C	YJL106W
YJR091C	YJL107C
YJR091C	YJL110C
YJR091C	YJL140W
YJR091C	YJL192C
YJR091C	YJL199C
YJR091C	YJR010C-A
YJR091C	YJR038C
YJR091C	YJR050W
YJR091C	YJR058C
YJR091C	YJR087W
YJR091C	YJR119C
YJR091C	YJR123W
YJR091C	YJR133W
YJR091C	YKL002W
YJR091C	YKL076C
YJR091C	YKL111C
YJR091C	YKL113C
YJR091C	YKL117W
YJR091C	YKL138C
YJR091C	YKL144C
YJR091C	YKL146W
YJR091C	YKL160W
YJR091C	YKL224C
YJR091C	YKR037C
YJR091C	YKR040C
YJR091C	YKR087C
YJR091C	YKR105C
YJR091C	YLL009C
YJR091C	YLL030C
YJR091C	YLL042C
YJR091C	YLL065W
YJR091C	YLR009W
YJR091C	YLR035C
YJR091C	YLR037C
YJR091C	YLR051C
YJR091C	YLR059C
YJR091C	YLR066W
YJR091C	YLR068W
YJR091C	YLR092W
YJR091C	YLR104W
YJR091C	YLR118C
YJR091C	YLR153C
YJR091C	YLR156W
YJR091C	YLR172C
YJR091C	YLR191W
YJR091C	YLR205C
YJR091C	YLR230W
YJR091C	YLR236C
YJR091C	YLR248W
YJR091C	YLR269C
YJR091C	YLR283W
YJR091C	YLR292C
YJR091C	YLR293C
YJR091C	YLR322W
YJR091C	YLR324W
YJR091C	YLR333C
YJR091C	YLR370C
YJR091C	YLR379W
YJR091C	YLR386W
YJR091C	YLR392C
YJR091C	YLR397C
YJR091C	YLR413W
YJR091C	YLR420W
YJR091C	YML013W
YJR091C	YML015C
YJR091C	YML018C
YJR091C	YML041C
YJR091C	YML042W
YJR091C	YML123C
YJR091C	YML126C
YJR091C	YMR049C
YJR091C	YMR052W
YJR091C	YMR067C
YJR091C	YMR104C
YJR091C	YMR160W
YJR091C	YMR187C
YJR091C	YMR197C
YJR091C	YMR199W
YJR091C	YMR202W
YJR091C	YMR253C
YJR091C	YMR263W
YJR091C	YMR278W
YJR091C	YMR287C
YJR091C	YMR293C
YJR091C	YNL008C
YJR091C	YNL024C
YJR091C	YNL032W
YJR091C	YNL092W
YJR091C	YNL105W
YJR091C	YNL109W
YJR091C	YNL144C
YJR091C	YNL146W
YJR091C	YNL171C
YJR091C	YNL176C
YJR091C	YNL214W
YJR091C	YNL215W
YJR091C	YNL230C
YJR091C	YNL241C
YJR091C	YNL266W
YJR091C	YNL285W
YJR091C	YNR037C
YJR091C	YNR048W
YJR091C	YNR071C
YJR091C	YOL072W
YJR091C	YOL101C
YJR091C	YOL145C
YJR091C	YOR008C
YJR091C	YOR014W
YJR091C	YOR033C
YJR091C	YOR097C
YJR091C	YOR114W
YJR091C	YOR116C
YJR091C	YOR122C
YJR091C	YOR167C
YJR091C	YOR189W
YJR091C	YOR197W
YJR091C	YOR209C
YJR091C	YOR265W
YJR091C	YOR303W
YJR091C	YOR314W
YJR091C	YOR317W
YJR091C	YOR379C
YJR091C	YPL004C
YJR091C	YPL032C
YJR091C	YPL052W
YJR091C	YPL088W
YJR091C	YPL092W
YJR091C	YPL140C
YJR091C	YPL158C
YJR091C	YPL159C
YJR091C	YPL219W
YJR091C	YPL270W
YJR091C	YPL271W
YJR091C	YPR003C
YJR091C	YPR047W
YJR091C	YPR050C
YJR091C	YPR096C
YJR091C	YPR114W
YJR091C	YPR120C
YJR091C	YPR126C
YJR091C	YPR130C
YJR091C	YPR148C
YJR091C	YPR178W
YJR091C	YPR188C
YJR093C	YKR002W
YJR093C	YLR115W
YJR093C	YLR277C
YJR093C	YMR061W
YJR093C	YNL317W
YJR093C	YPR107C
YJR094C	YMR139W
YJR099W	YKL181W
YJR099W	YOR047C
YJR102C	YLR417W
YJR102C	YPL002C
YJR103W	YDR133C
YJR104C	YLR369W
YJR121W	YBR271W
YJR125C	YOR111W
YJR130C	YEL059W
YJR131W	YGL019W
YJR131W	YML064C
YJR132W	YLR335W
YJR132W	YMR080C
YJR132W	YOR098C
YJR133W	YNL189W
YJR135C	YKR037C
YJR135C	YPR046W
YJR136C	YKL033W
YJR139C	YLR208W
YJR143C	YOR321W
YJR159W	YML064C
YJR159W	YMR308C
YJR159W	YNL189W
YJR159W	YPL031C
YKL001C	YNL311C
YKL002W	YBR091C
YKL002W	YBR106W
YKL002W	YBR197C
YKL002W	YBR211C
YKL002W	YBR242W
YKL002W	YBR262C
YKL002W	YCL049C
YKL002W	YDL127W
YKL002W	YDL162C
YKL002W	YDL165W
YKL002W	YDR016C
YKL002W	YDR063W
YKL002W	YDR290W
YKL002W	YDR408C
YKL002W	YEL049W
YKL002W	YEL057C
YKL002W	YEL068C
YKL002W	YEL074W
YKL002W	YER011W
YKL002W	YER031C
YKL002W	YER039C
YKL002W	YER044C
YKL002W	YER079W
YKL002W	YER084W
YKL002W	YER092W
YKL002W	YER104W
YKL002W	YER121W
YKL002W	YER170W
YKL002W	YFL034C-B
YKL002W	YGL258W
YKL002W	YGL259W
YKL002W	YGR020C
YKL002W	YGR035C
YKL002W	YLR108C
YKL002W	YLR423C
YKL002W	YMR117C
YKL002W	YOR047C
YKL002W	YOR284W
YKL005C	YDL140C
YKL005C	YJR017C
YKL006C-A	YKL196C
YKL006C-A	YLR026C
YKL007W	YIL086C
YKL007W	YPR171W
YKL008C	YML064C
YKL008C	YMR298W
YKL010C	YDR148C
YKL011C	YPR122W
YKL012W	YDR448W
YKL012W	YKL074C
YKL012W	YLR116W
YKL012W	YNL236W
YKL017C	YOL108C
YKL020C	YLR233C
YKL022C	YLR102C
YKL022C	YLR127C
YKL022C	YNL172W
YKL022C	YOR249C
YKL023W	YCL010C
YKL023W	YHR053C
YKL023W	YHR057C
YKL023W	YHR058C
YKL023W	YKR092C
YKL028W	YKR062W
YKL036C	YKL126W
YKL036C	YKL160W
YKL037W	YDL006W
YKL037W	YER151C
YKL037W	YJL095W
YKL037W	YLL043W
YKL037W	YMR072W
YKL041W	YLR025W
YKL043W	YDR510W
YKL048C	YMR001C
YKL050C	YLR423C
YKL052C	YKR083C
YKL052C	YMR077C
YKL056C	YER063W
YKL056C	YLR285W
YKL057C	YER086W
YKL057C	YGL092W
YKL057C	YGR161C-C
YKL057C	YGR249W
YKL057C	YNR012W
YKL057C	YOR142W-A
YKL058W	YOR194C
YKL061W	YNL086W
YKL061W	YNL122C
YKL063C	YEL017W
YKL068W	YLR347C
YKL068W	YMR047C
YKL068W	YPL169C
YKL074C	YLR116W
YKL074C	YLR357W
YKL074C	YML046W
YKL074C	YPL016W
YKL074C	YPL105C
YKL075C	YNL091W
YKL079W	YAL026C
YKL079W	YBL007C
YKL079W	YBR200W
YKL079W	YDL225W
YKL079W	YER111C
YKL079W	YER155C
YKL079W	YGR188C
YKL079W	YHL048W
YKL079W	YNL233W
YKL079W	YNL272C
YKL079W	YNL298W
YKL079W	YOR326W
YKL082C	YLR353W
YKL082C	YML109W
YKL087C	YLR285W
YKL089W	YMR168C
YKL090W	YPL128C
YKL092C	YPL256C
YKL093W	YKL212W
YKL093W	YMR081C
YKL095W	YNL229C
YKL098W	YGL245W
YKL101W	YGL003C
YKL103C	YOL082W
YKL109W	YOR358W
YKL113C	YBR215W
YKL113C	YDR004W
YKL113C	YDR076W
YKL113C	YDR363W
YKL113C	YDR369C
YKL113C	YER173W
YKL113C	YFL023W
YKL113C	YGL163C
YKL113C	YGL175C
YKL113C	YGL240W
YKL113C	YHR010W
YKL113C	YJR104C
YKL113C	YKR072C
YKL113C	YLR352W
YKL113C	YML032C
YKL113C	YML102W
YKL113C	YMR038C
YKL113C	YMR048W
YKL113C	YMR078C
YKL113C	YMR190C
YKL113C	YMR224C
YKL113C	YNL064C
YKL113C	YNL171C
YKL113C	YNL250W
YKL113C	YOL068C
YKL113C	YOR025W
YKL113C	YOR033C
YKL113C	YOR182C
YKL113C	YOR368W
YKL113C	YPL194W
YKL113C	YPR116W
YKL113C	YPR135W
YKL116C	YLR389C
YKL117W	YPL240C
YKL119C	YOR270C
YKL126W	YMR104C
YKL129C	YBL093C
YKL129C	YDR388W
YKL129C	YGR192C
YKL129C	YIL156W
YKL129C	YIL159W
YKL129C	YJL020C
YKL129C	YJL095W
YKL129C	YKL152C
YKL129C	YKR069W
YKL129C	YLR337C
YKL129C	YMR109W
YKL129C	YNL271C
YKL129C	YOR181W
YKL129C	YOR247W
YKL130C	YAL041W
YKL130C	YBR027C
YKL130C	YBR169C
YKL130C	YCL033C
YKL130C	YCR087W
YKL130C	YDR174W
YKL130C	YGR066C
YKL130C	YKR022C
YKL130C	YLR037C
YKL130C	YML088W
YKL130C	YML106W
YKL130C	YMR314W
YKL130C	YNL023C
YKL130C	YNL189W
YKL130C	YOL073C
YKL130C	YPR020W
YKL135C	YMR308C
YKL135C	YOL108C
YKL135C	YPL259C
YKL139W	YML112W
YKL139W	YOR323C
YKL142W	YMR165C
YKL142W	YMR210W
YKL142W	YMR243C
YKL142W	YNL210W
YKL144C	YKL205W
YKL149C	YGR072W
YKL156W	YCL031C
YKL157W	YPR168W
YKL161C	YPL089C
YKL166C	YPL203W
YKL174C	YAR033W
YKL176C	YLR208W
YKL179C	YHL031C
YKL181W	YHL011C
YKL183W	YNL104C
YKL186C	YPL138C
YKL188C	YPL147W
YKL190W	YAL023C
YKL190W	YAL026C
YKL190W	YBR127C
YKL190W	YBR200W
YKL190W	YDL020C
YKL190W	YDR136C
YKL190W	YDR137W
YKL190W	YEL027W
YKL190W	YER014C-A
YKL190W	YER083C
YKL190W	YGR020C
YKL190W	YGR036C
YKL190W	YGR105W
YKL190W	YGR157W
YKL190W	YHR026W
YKL190W	YHR039C-A
YKL190W	YHR060W
YKL190W	YJL183W
YKL190W	YJR073C
YKL190W	YKL041W
YKL190W	YKL080W
YKL190W	YKL118W
YKL190W	YKL119C
YKL190W	YKL212W
YKL190W	YKR001C
YKL190W	YLR087C
YKL190W	YLR261C
YKL190W	YLR262C
YKL190W	YLR342W
YKL190W	YLR447C
YKL190W	YML115C
YKL190W	YMR211W
YKL190W	YMR307W
YKL190W	YNL238W
YKL190W	YNL322C
YKL190W	YOR332W
YKL190W	YPL069C
YKL190W	YPL234C
YKL192C	YDL239C
YKL192C	YDR084C
YKL194C	YDR532C
YKL196C	YLR026C
YKL196C	YMR197C
YKL203C	YER093C
YKL203C	YJL058C
YKL203C	YMR068W
YKL203C	YMR200W
YKL203C	YNL006W
YKL203C	YOL078W
YKL204W	YNL154C
YKL205W	YPL212C
YKL210W	YBL082C
YKR001C	YMR004W
YKR002W	YLR115W
YKR002W	YLR277C
YKR002W	YMR061W
YKR002W	YNL317W
YKR002W	YPR107C
YKR007W	YGR163W
YKR007W	YML121W
YKR010C	YCR086W
YKR010C	YOL006C
YKR014C	YDR164C
YKR014C	YML064C
YKR019C	YHR212C
YKR022C	YLR424W
YKR024C	YNR038W
YKR026C	YJL215C
YKR026C	YJR019C
YKR026C	YKL011C
YKR026C	YLR081W
YKR026C	YLR432W
YKR026C	YMR021C
YKR026C	YMR267W
YKR026C	YMR269W
YKR026C	YOR047C
YKR026C	YOR128C
YKR026C	YOR190W
YKR028W	YGL181W
YKR028W	YKR072C
YKR028W	YPR040W
YKR030W	YPL051W
YKR034W	YDR520C
YKR034W	YER047C
YKR034W	YLR376C
YKR034W	YNL021W
YKR035C	YHL044W
YKR037C	YLR423C
YKR043C	YBR238C
YKR044W	YHR159W
YKR048C	YNL078W
YKR048C	YPR119W
YKR054C	YAL024C
YKR054C	YCR065W
YKR054C	YER114C
YKR054C	YGL124C
YKR054C	YGL217C
YKR054C	YLR200W
YKR054C	YLR305C
YKR054C	YML094W
YKR054C	YNL153C
YKR054C	YNL271C
YKR054C	YOR349W
YKR054C	YPL269W
YKR054C	YPR141C
YKR055W	YNL127W
YKR055W	YNL271C
YKR055W	YPL161C
YKR059W	YOL139C
YKR059W	YOR204W
YKR059W	YPR163C
YKR065C	YLR036C
YKR068C	YLR026C
YKR068C	YLR268W
YKR068C	YML077W
YKR068C	YMR218C
YKR068C	YNL272C
YKR068C	YNL287W
YKR068C	YOR115C
YKR069W	YOL038W
YKR080W	YLR147C
YKR082W	YDL116W
YKR083C	YBR137W
YKR083C	YDR353W
YKR083C	YLR423C
YKR084C	YLR456W
YKR084C	YNL209W
YKR091W	YNL309W
YKR092C	YCR087C-A
YKR092C	YDR174W
YKR092C	YGR280C
YKR092C	YOR060C
YKR099W	YDL106C
YKR099W	YLR058C
YKR100C	YDL100C
YKR101W	YML065W
YKR104W	YOL143C
YLL016W	YLR310C
YLL016W	YNL098C
YLL016W	YOR101W
YLL017W	YIL159W
YLL017W	YOR197W
YLL021W	YIL144W
YLL021W	YLR147C
YLL021W	YLR319C
YLL021W	YLR362W
YLL021W	YNL293W
YLL021W	YOL112W
YLL021W	YOR231W
YLL021W	YPL140C
YLL024C	YLR310C
YLL026W	YGR205W
YLL032C	YML119W
YLL036C	YPR101W
YLL040C	YNL238W
YLL042C	YBR217W
YLL046C	YDR455C
YLL047W	YMR069W
YLL049W	YLR423C
YLL049W	YMR294W
YLL049W	YNR069C
YLL052C	YMR094W
YLL059C	YML011C
YLL062C	YOL143C
YLR002C	YGR079W
YLR006C	YNR031C
YLR008C	YLR125W
YLR012C	YKL168C
YLR014C	YJL082W
YLR014C	YJR005W
YLR014C	YJR119C
YLR014C	YKL072W
YLR014C	YML042W
YLR025W	YPR173C
YLR026C	YIR038C
YLR026C	YLR268W
YLR026C	YMR197C
YLR030W	YDR212W
YLR030W	YKL224C
YLR030W	YNL326C
YLR031W	YBR217W
YLR039C	YAL002W
YLR039C	YAL011W
YLR039C	YAL019W
YLR039C	YAL023C
YLR039C	YAL026C
YLR039C	YAR014C
YLR039C	YBL042C
YLR039C	YBL102W
YLR039C	YCL001W
YLR039C	YCL037C
YLR039C	YCR020C-A
YLR039C	YCR044C
YLR039C	YDL006W
YLR039C	YDL074C
YLR039C	YDL077C
YLR039C	YDL100C
YLR039C	YDL191W
YLR039C	YDR080W
YLR039C	YDR107C
YLR039C	YDR108W
YLR039C	YDR153C
YLR039C	YDR162C
YLR039C	YDR202C
YLR039C	YDR203W
YLR039C	YDR207C
YLR039C	YDR320C
YLR039C	YDR334W
YLR039C	YDR372C
YLR039C	YEL031W
YLR039C	YEL043W
YLR039C	YEL051W
YLR039C	YEL053C
YLR039C	YER083C
YLR039C	YER084W
YLR039C	YER120W
YLR039C	YER122C
YLR039C	YER162C
YLR039C	YFL025C
YLR039C	YFL033C
YLR039C	YFR031C-A
YLR039C	YGL005C
YLR039C	YGL020C
YLR039C	YGL054C
YLR039C	YGL084C
YLR039C	YGL115W
YLR039C	YGL173C
YLR039C	YGL244W
YLR039C	YGR072W
YLR039C	YGR105W
YLR039C	YGR261C
YLR039C	YHL031C
YLR039C	YHR004C
YLR039C	YHR012W
YLR039C	YHR060W
YLR039C	YIL039W
YLR039C	YIL076W
YLR039C	YJL004C
YLR039C	YJL154C
YLR039C	YJR033C
YLR039C	YJR040W
YLR039C	YJR060W
YLR039C	YJR073C
YLR039C	YKL081W
YLR039C	YKL190W
YLR039C	YKR001C
YLR039C	YKR020W
YLR039C	YKR030W
YLR039C	YKR094C
YLR039C	YLL038C
YLR039C	YLL040C
YLR039C	YLR015W
YLR039C	YLR083C
YLR039C	YLR085C
YLR039C	YLR087C
YLR039C	YLR309C
YLR039C	YLR318W
YLR039C	YLR360W
YLR039C	YLR361C
YLR039C	YML001W
YLR039C	YML038C
YLR039C	YML041C
YLR039C	YML071C
YLR039C	YMR004W
YLR039C	YMR010W
YLR039C	YMR054W
YLR039C	YMR123W
YLR039C	YMR216C
YLR039C	YMR272C
YLR039C	YMR274C
YLR039C	YMR307W
YLR039C	YNL041C
YLR039C	YNL051W
YLR039C	YNL069C
YLR039C	YNL127W
YLR039C	YNL136W
YLR039C	YNL169C
YLR039C	YNL238W
YLR039C	YNL291C
YLR039C	YNL296W
YLR039C	YNL297C
YLR039C	YNL299W
YLR039C	YNR032W
YLR039C	YNR051C
YLR039C	YOL012C
YLR039C	YOL017W
YLR039C	YOL018C
YLR039C	YOR068C
YLR039C	YOR069W
YLR039C	YOR070C
YLR039C	YOR089C
YLR039C	YOR109W
YLR039C	YOR112W
YLR039C	YOR127W
YLR039C	YOR132W
YLR039C	YOR216C
YLR039C	YOR327C
YLR039C	YPL037C
YLR039C	YPL051W
YLR039C	YPL055C
YLR039C	YPL105C
YLR039C	YPL120W
YLR039C	YPL161C
YLR039C	YPL195W
YLR039C	YPL196W
YLR039C	YPL234C
YLR039C	YPR017C
YLR039C	YPR032W
YLR039C	YPR050C
YLR039C	YPR051W
YLR039C	YPR079W
YLR039C	YPR084W
YLR039C	YPR197C
YLR042C	YLR434C
YLR045C	YCL029C
YLR049C	YAL054C
YLR049C	YPL161C
YLR051C	YLR119W
YLR052W	YBR211C
YLR052W	YCL004W
YLR052W	YDL002C
YLR052W	YER092W
YLR052W	YGL220W
YLR052W	YLR424W
YLR053C	YLR285W
YLR055C	YMR236W
YLR055C	YOL148C
YLR055C	YPL254W
YLR056W	YHR128W
YLR057W	YGL200C
YLR057W	YNL329C
YLR059C	YLR355C
YLR059C	YMR302C
YLR059C	YPR024W
YLR063W	YDL065C
YLR063W	YGR126W
YLR068W	YFL021W
YLR071C	YNL236W
YLR071C	YOL148C
YLR071C	YPL016W
YLR078C	YGL147C
YLR078C	YJR053W
YLR078C	YLR268W
YLR078C	YML055W
YLR078C	YML077W
YLR079W	YLR127C
YLR079W	YMR199W
YLR079W	YPL256C
YLR079W	YPR120C
YLR082C	YMR061W
YLR083C	YDR383C
YLR085C	YBR036C
YLR085C	YBR059C
YLR085C	YBR120C
YLR085C	YBR175W
YLR085C	YCR065W
YLR085C	YDL033C
YLR085C	YDL074C
YLR085C	YDR108W
YLR085C	YDR137W
YLR085C	YDR360W
YLR085C	YER007W
YLR085C	YER122C
YLR085C	YFL001W
YLR085C	YGL086W
YLR085C	YGL174W
YLR085C	YGL244W
YLR085C	YGR071C
YLR085C	YGR188C
YLR085C	YJR144W
YLR085C	YLR015W
YLR085C	YLR055C
YLR085C	YLR067C
YLR085C	YLR113W
YLR085C	YLR262C
YLR085C	YLR268W
YLR085C	YLR318W
YLR085C	YLR374C
YLR085C	YML090W
YLR085C	YML094W
YLR085C	YML124C
YLR085C	YNL041C
YLR085C	YNL097C
YLR085C	YNL153C
YLR085C	YNL296W
YLR085C	YOL064C
YLR085C	YOR043W
YLR085C	YOR123C
YLR085C	YOR184W
YLR085C	YOR216C
YLR085C	YOR308C
YLR085C	YOR349W
YLR085C	YPL055C
YLR085C	YPL181W
YLR085C	YPL182C
YLR085C	YPL214C
YLR085C	YPL241C
YLR086W	YJR112W
YLR088W	YHR215W
YLR088W	YIR038C
YLR090W	YMR240C
YLR093C	YOR106W
YLR102C	YLR127C
YLR102C	YMR092C
YLR102C	YNL172W
YLR102C	YOR249C
YLR103C	YAL024C
YLR103C	YBL008W
YLR103C	YBR036C
YLR103C	YBR098W
YLR103C	YBR195C
YLR103C	YBR215W
YLR103C	YBR231C
YLR103C	YBR274W
YLR103C	YBR277C
YLR103C	YBR278W
YLR103C	YCL016C
YLR103C	YCR077C
YLR103C	YCR086W
YLR103C	YDL002C
YLR103C	YDL151C
YLR103C	YDR004W
YLR103C	YDR121W
YLR103C	YDR146C
YLR103C	YDR217C
YLR103C	YDR289C
YLR103C	YDR369C
YLR103C	YDR485C
YLR103C	YEL003W
YLR103C	YEL056W
YLR103C	YEL062W
YLR103C	YER088C
YLR103C	YER111C
YLR103C	YER161C
YLR103C	YER173W
YLR103C	YFR019W
YLR103C	YGL086W
YLR103C	YGL127C
YLR103C	YGL148W
YLR103C	YGL151W
YLR103C	YGL163C
YLR103C	YGL173C
YLR103C	YGL244W
YLR103C	YHL023C
YLR103C	YHR031C
YLR103C	YHR039C-A
YLR103C	YHR178W
YLR103C	YHR191C
YLR103C	YIL040W
YLR103C	YIL154C
YLR103C	YJL030W
YLR103C	YJL092W
YLR103C	YJL115W
YLR103C	YJL124C
YLR103C	YJR043C
YLR103C	YJR053W
YLR103C	YJR070C
YLR103C	YJR104C
YLR103C	YJR140C
YLR103C	YKR072C
YLR103C	YLL002W
YLR103C	YLR055C
YLR103C	YLR234W
YLR103C	YLR235C
YLR103C	YLR268W
YLR103C	YLR274W
YLR103C	YLR288C
YLR103C	YML032C
YLR103C	YML094W
YLR103C	YMR039C
YLR103C	YMR048W
YLR103C	YMR055C
YLR103C	YMR078C
YLR103C	YMR166C
YLR103C	YMR272C
YLR103C	YNL215W
YLR103C	YNL273W
YLR103C	YNL294C
YLR103C	YNL299W
YLR103C	YOL006C
YLR103C	YOL012C
YLR103C	YOL064C
YLR103C	YOR024W
YLR103C	YOR025W
YLR103C	YOR030W
YLR103C	YOR038C
YLR103C	YOR043W
YLR103C	YOR123C
YLR103C	YOR368W
YLR103C	YPL001W
YLR103C	YPL024W
YLR103C	YPL055C
YLR103C	YPL183W-A
YLR103C	YPL194W
YLR103C	YPR057W
YLR103C	YPR070W
YLR103C	YPR120C
YLR103C	YPR135W
YLR103C	YPR141C
YLR105C	YMR059W
YLR105C	YNR058W
YLR105C	YPL083C
YLR108C	YLR423C
YLR113W	YBL083C
YLR113W	YBR194W
YLR113W	YDR363W-A
YLR113W	YDR414C
YLR113W	YDR497C
YLR113W	YGL200C
YLR113W	YGR092W
YLR113W	YJL183W
YLR113W	YKL041W
YLR113W	YKL194C
YLR113W	YLR358C
YLR113W	YLR362W
YLR113W	YLR398C
YLR113W	YML097C
YLR113W	YMR089C
YLR113W	YMR172W
YLR113W	YMR198W
YLR113W	YMR272C
YLR113W	YNL171C
YLR113W	YNL215W
YLR113W	YNL264C
YLR113W	YNL296W
YLR113W	YOR123C
YLR113W	YPL180W
YLR113W	YPR045C
YLR114C	YIL118W
YLR115W	YLR277C
YLR115W	YPR107C
YLR116W	YBR012W-B
YLR116W	YDR260C
YLR116W	YML046W
YLR116W	YMR065W
YLR116W	YNL054W-B
YLR116W	YOR142W-A
YLR116W	YPL016W
YLR116W	YPL105C
YLR116W	YPL257W-A
YLR124W	YML012W
YLR124W	YML041C
YLR125W	YMR030W
YLR127C	YNL172W
YLR127C	YOR249C
YLR131C	YNL157W
YLR133W	YGL021W
YLR134W	YLR261C
YLR134W	YOR390W
YLR140W	YBL072C
YLR143W	YML023C
YLR145W	YHR214W
YLR146C	YGL256W
YLR147C	YJR103W
YLR147C	YLR430W
YLR147C	YLR433C
YLR147C	YMR088C
YLR147C	YNR072W
YLR147C	YOR308C
YLR147C	YPR014C
YLR148W	YLR396C
YLR148W	YMR231W
YLR148W	YPL045W
YLR151C	YPR066W
YLR157C	YNL070W
YLR157C-A	YBR012W-B
YLR158C	YER175C
YLR159W	YOR342C
YLR159W	YPL280W
YLR161W	YNR028W
YLR166C	YMR002W
YLR166C	YOR326W
YLR166C	YPR055W
YLR170C	YPR029C
YLR172C	YOR159C
YLR173W	YDR455C
YLR175W	YNL124W
YLR175W	YNL307C
YLR177W	YCL026C-A
YLR177W	YPL203W
YLR181C	YBR278W
YLR182W	YPL204W
YLR183C	YLR037C
YLR190W	YDR429C
YLR190W	YMR117C
YLR191W	YIL159W
YLR191W	YLR025W
YLR191W	YLR049C
YLR191W	YML035C
YLR191W	YNL214W
YLR191W	YOR057W
YLR193C	YJL094C
YLR195C	YMR246W
YLR196W	YNL125C
YLR197W	YOR303W
YLR197W	YOR310C
YLR198C	YPL094C
YLR199C	YMR263W
YLR200W	YAL002W
YLR200W	YAL005C
YLR200W	YAL011W
YLR200W	YBL007C
YLR200W	YBL021C
YLR200W	YBL024W
YLR200W	YBL051C
YLR200W	YBR103W
YLR200W	YBR107C
YLR200W	YBR114W
YLR200W	YBR120C
YLR200W	YBR171W
YLR200W	YBR186W
YLR200W	YBR200W
YLR200W	YBR231C
YLR200W	YBR255W
YLR200W	YCL016C
YLR200W	YCR033W
YLR200W	YCR086W
YLR200W	YDL020C
YLR200W	YDL033C
YLR200W	YDL155W
YLR200W	YDR144C
YLR200W	YDR149C
YLR200W	YDR155C
YLR200W	YDR183W
YLR200W	YDR254W
YLR200W	YDR276C
YLR200W	YDR289C
YLR200W	YDR293C
YLR200W	YDR310C
YLR200W	YDR318W
YLR200W	YDR334W
YLR200W	YDR360W
YLR200W	YDR485C
YLR200W	YEL031W
YLR200W	YEL041W
YLR200W	YEL053C
YLR200W	YEL056W
YLR200W	YER019W
YLR200W	YER155C
YLR200W	YFR019W
YLR200W	YGL086W
YLR200W	YGL087C
YLR200W	YGL173C
YLR200W	YGL194C
YLR200W	YGL237C
YLR200W	YGL242C
YLR200W	YGL253W
YLR200W	YGR019W
YLR200W	YGR112W
YLR200W	YGR188C
YLR200W	YGR196C
YLR200W	YGR270W
YLR200W	YHR012W
YLR200W	YHR030C
YLR200W	YHR111W
YLR200W	YHR134W
YLR200W	YHR178W
YLR200W	YHR191C
YLR200W	YIL008W
YLR200W	YIL034C
YLR200W	YIL084C
YLR200W	YIL095W
YLR200W	YJL013C
YLR200W	YJL020C
YLR200W	YJL095W
YLR200W	YJL183W
YLR200W	YJL190C
YLR200W	YJR032W
YLR200W	YJR075W
YLR200W	YJR112W
YLR200W	YJR117W
YLR200W	YJR135C
YLR200W	YKL025C
YLR200W	YKL048C
YLR200W	YKL118W
YLR200W	YLL049W
YLR200W	YLR085C
YLR200W	YLR089C
YLR200W	YLR212C
YLR200W	YLR233C
YLR200W	YLR234W
YLR200W	YLR292C
YLR200W	YLR337C
YLR200W	YLR381W
YLR200W	YLR386W
YLR200W	YML016C
YLR200W	YML032C
YLR200W	YML041C
YLR200W	YML085C
YLR200W	YML094W
YLR200W	YML124C
YLR200W	YMR021C
YLR200W	YMR052W
YLR200W	YMR055C
YLR200W	YMR078C
YLR200W	YMR109W
YLR200W	YMR138W
YLR200W	YMR154C
YLR200W	YMR266W
YLR200W	YMR294W
YLR200W	YMR299C
YLR200W	YMR312W
YLR200W	YNL003C
YLR200W	YNL126W
YLR200W	YNL140C
YLR200W	YNL153C
YLR200W	YNL288W
YLR200W	YNL294C
YLR200W	YNL298W
YLR200W	YOL012C
YLR200W	YOR023C
YLR200W	YOR026W
YLR200W	YOR058C
YLR200W	YOR127W
YLR200W	YOR216C
YLR200W	YOR264W
YLR200W	YOR265W
YLR200W	YOR266W
YLR200W	YOR269W
YLR200W	YOR296W
YLR200W	YOR349W
YLR200W	YOR350C
YLR200W	YOR358W
YLR200W	YPL008W
YLR200W	YPL017C
YLR200W	YPL018W
YLR200W	YPL155C
YLR200W	YPL165C
